payment_id,loan_id,payment_date,amount_due,amount_paid,payment_status,days_overdue
40507,30017,2026-02-21,1650.58,1650.58,Paid,0
40508,30017,2026-03-26,1650.58,1650.58,Paid,0
40509,30017,2026-04-20,1650.58,1650.58,Paid,0
40510,30017,2026-05-21,1650.58,1247.9,Partial,58
40511,30018,2024-01-03,2118.5,2118.5,Paid,0
40512,30018,2024-02-05,2118.5,2118.5,Paid,0
40513,30018,2024-03-03,2118.5,2118.5,Paid,0
40514,30018,2024-03-31,2118.5,2118.5,Paid,0
40515,30018,2024-05-05,2118.5,2118.5,Paid,0
40516,30018,2024-05-31,2118.5,2118.5,Paid,0
40517,30018,2024-07-01,2118.5,2118.5,Paid,0
40518,30018,2024-08-02,2118.5,2118.5,Paid,0
40519,30018,2024-08-29,2118.5,2118.5,Paid,0
40520,30018,2024-10-02,2118.5,2118.5,Paid,0
40521,30018,2024-10-31,2118.5,1093.31,Partial,19
40522,30018,2024-11-27,2118.5,2118.5,Paid,0
40523,30018,2024-12-27,2118.5,2118.5,Paid,0
40524,30018,2025-01-29,2118.5,2118.5,Paid,0
40525,30018,2025-02-27,2118.5,2118.5,Paid,0
40526,30018,2025-03-26,2118.5,2118.5,Paid,0
40527,30018,2025-04-30,2118.5,2118.5,Paid,0
40528,30018,2025-05-30,2118.5,2118.5,Paid,0
40529,30018,2025-06-24,2118.5,2118.5,Paid,0
40530,30018,2025-07-29,2118.5,2118.5,Paid,0
40531,30018,2025-08-26,2118.5,2118.5,Paid,0
40532,30018,2025-09-27,2118.5,2118.5,Paid,0
40533,30018,2025-10-24,2118.5,2118.5,Paid,0
40534,30018,2025-11-25,2118.5,2118.5,Paid,0
40535,30018,2025-12-22,2118.5,2118.5,Paid,0
40536,30018,2026-01-23,2118.5,2118.5,Paid,0
40537,30018,2026-02-24,2118.5,2118.5,Paid,0
40538,30018,2026-03-22,2118.5,811.29,Partial,34
40539,30018,2026-04-23,2118.5,2118.5,Paid,0
40540,30018,2026-05-20,2118.5,2118.5,Paid,0
40541,30019,2024-01-03,380.52,380.52,Paid,0
40542,30019,2024-02-02,380.52,380.52,Paid,0
40543,30019,2024-03-05,380.52,380.52,Paid,0
40544,30019,2024-03-31,380.52,380.52,Paid,0
40545,30019,2024-05-03,380.52,262.15,Partial,4
40546,30019,2024-06-03,380.52,127.61,Partial,24
40547,30019,2024-07-02,380.52,380.52,Paid,0
40548,30019,2024-07-29,380.52,380.52,Paid,0
40549,30019,2024-09-01,380.52,0,Missed,42
40550,30019,2024-10-02,380.52,380.52,Paid,0
40551,30019,2024-10-30,380.52,380.52,Paid,0
40552,30019,2024-11-27,380.52,380.52,Paid,0
40553,30019,2024-12-28,380.52,151.28,Partial,37
40554,30019,2025-01-26,380.52,380.52,Paid,0
40555,30019,2025-02-25,380.52,380.52,Paid,0
40556,30019,2025-03-31,380.52,380.52,Paid,0
40557,30019,2025-04-26,380.52,380.52,Paid,0
40558,30019,2025-05-30,380.52,283.77,Partial,30
40559,30019,2025-06-25,380.52,380.52,Paid,0
40560,30019,2025-07-28,380.52,148.59,Partial,38
40561,30019,2025-08-27,380.52,103.13,Partial,23
40562,30019,2025-09-23,380.52,380.52,Paid,0
40563,30019,2025-10-24,380.52,170.63,Partial,29
40564,30019,2025-11-23,380.52,380.52,Paid,0
40565,30019,2025-12-26,380.52,138.61,Partial,52
40566,30019,2026-01-21,380.52,380.52,Paid,0
40567,30019,2026-02-20,380.52,380.52,Paid,0
40568,30019,2026-03-25,380.52,380.52,Paid,0
40569,30019,2026-04-24,380.52,380.52,Paid,0
40570,30019,2026-05-21,380.52,380.52,Paid,0
40571,30020,2024-01-02,51.4,51.4,Paid,0
40572,30020,2024-02-02,51.4,51.4,Paid,0
40573,30020,2024-03-04,51.4,51.4,Paid,0
40574,30020,2024-04-04,51.4,51.4,Paid,0
40575,30020,2024-05-05,51.4,51.4,Paid,0
40576,30020,2024-06-02,51.4,51.4,Paid,0
40577,30020,2024-06-30,51.4,51.4,Paid,0
40578,30020,2024-07-30,51.4,51.4,Paid,0
40579,30020,2024-08-28,51.4,39.58,Partial,17
40580,30020,2024-10-02,51.4,51.4,Paid,0
40581,30020,2024-10-28,51.4,51.4,Paid,0
40582,30020,2024-11-26,51.4,51.4,Paid,0
40583,30020,2024-12-29,51.4,51.4,Paid,0
40584,30020,2025-01-28,51.4,51.4,Paid,0
40585,30020,2025-02-27,51.4,23.47,Partial,52
40586,30020,2025-03-26,51.4,51.4,Paid,0
40587,30020,2025-04-28,51.4,51.4,Paid,0
40588,30020,2025-05-28,51.4,51.4,Paid,0
40589,30020,2025-06-29,51.4,51.4,Paid,0
40590,30020,2025-07-28,51.4,51.4,Paid,0
40591,30020,2025-08-28,51.4,51.4,Paid,0
40592,30020,2025-09-26,51.4,51.4,Paid,0
40593,30020,2025-10-25,51.4,51.4,Paid,0
40594,30020,2025-11-21,51.4,51.4,Paid,0
40595,30020,2025-12-22,51.4,51.4,Paid,0
40596,30020,2026-01-23,51.4,0,Missed,5
40597,30020,2026-02-23,51.4,51.4,Paid,0
40598,30020,2026-03-26,51.4,0,Missed,15
40599,30020,2026-04-22,51.4,51.4,Paid,0
40600,30020,2026-05-22,51.4,51.4,Paid,0
40601,30021,2024-01-03,149.71,149.71,Paid,0
40602,30021,2024-02-03,149.71,149.71,Paid,0
40603,30021,2024-03-01,149.71,149.71,Paid,0
40604,30021,2024-04-01,149.71,149.71,Paid,0
40605,30021,2024-05-05,149.71,149.71,Paid,0
40606,30021,2024-06-04,149.71,149.71,Paid,0
40607,30021,2024-06-30,149.71,149.71,Paid,0
40608,30021,2024-08-03,149.71,149.71,Paid,0
40609,30021,2024-08-31,149.71,149.71,Paid,0
40610,30021,2024-09-30,149.71,149.71,Paid,0
40611,30021,2024-10-30,149.71,149.71,Paid,0
40612,30021,2024-12-01,149.71,109.22,Partial,8
40613,30021,2024-12-28,149.71,149.71,Paid,0
40614,30021,2025-01-30,149.71,101.49,Partial,48
40615,30021,2025-03-01,149.71,149.71,Paid,0
40616,30021,2025-03-26,149.71,149.71,Paid,0
40617,30021,2025-04-30,149.71,149.71,Paid,0
40618,30021,2025-05-29,149.71,149.71,Paid,0
40619,30021,2025-06-29,149.71,149.71,Paid,0
40620,30021,2025-07-28,149.71,149.71,Paid,0
40621,30021,2025-08-24,149.71,149.71,Paid,0
40622,30021,2025-09-25,149.71,149.71,Paid,0
40623,30021,2025-10-23,149.71,80.74,Partial,45
40624,30021,2025-11-22,149.71,149.71,Paid,0
40625,30021,2025-12-22,149.71,149.71,Paid,0
40626,30021,2026-01-25,149.71,149.71,Paid,0
40627,30021,2026-02-21,149.71,149.71,Paid,0
40628,30021,2026-03-24,149.71,149.71,Paid,0
40629,30021,2026-04-21,149.71,149.71,Paid,0
40630,30021,2026-05-21,149.71,0,Missed,3
40631,30022,2024-01-05,2566.63,2566.63,Paid,0
40632,30022,2024-01-31,2566.63,2566.63,Paid,0
40633,30022,2024-03-04,2566.63,2566.63,Paid,0
40634,30022,2024-03-31,2566.63,2566.63,Paid,0
40635,30022,2024-05-03,2566.63,2566.63,Paid,0
40636,30022,2024-06-03,2566.63,2566.63,Paid,0
40637,30022,2024-07-02,2566.63,2566.63,Paid,0
40638,30022,2024-07-29,2566.63,2566.63,Paid,0
40639,30022,2024-08-28,2566.63,2566.63,Paid,0
40640,30022,2024-10-01,2566.63,2566.63,Paid,0
40641,30022,2024-11-01,2566.63,2566.63,Paid,0
40642,30022,2024-11-27,2566.63,2566.63,Paid,0
40643,30022,2024-12-27,2566.63,2566.63,Paid,0
40644,30022,2025-01-27,2566.63,2566.63,Paid,0
40645,30022,2025-02-24,2566.63,2566.63,Paid,0
40646,30022,2025-03-30,2566.63,2566.63,Paid,0
40647,30022,2025-04-25,2566.63,2566.63,Paid,0
40648,30022,2025-05-28,2566.63,0,Missed,13
40649,30022,2025-06-29,2566.63,2566.63,Paid,0
40650,30022,2025-07-29,2566.63,2566.63,Paid,0
40651,30022,2025-08-27,2566.63,2566.63,Paid,0
40652,30022,2025-09-26,2566.63,2566.63,Paid,0
40653,30022,2025-10-25,2566.63,2566.63,Paid,0
40654,30022,2025-11-23,2566.63,656.74,Partial,22
40655,30022,2025-12-23,2566.63,2566.63,Paid,0
40656,30022,2026-01-23,2566.63,2566.63,Paid,0
40657,30022,2026-02-22,2566.63,2566.63,Paid,0
40658,30022,2026-03-21,2566.63,2566.63,Paid,0
40659,30022,2026-04-21,2566.63,2566.63,Paid,0
40660,30022,2026-05-22,2566.63,2566.63,Paid,0
40661,30023,2024-01-04,2680.5,2680.5,Paid,0
40662,30023,2024-02-05,2680.5,2680.5,Paid,0
40663,30023,2024-03-01,2680.5,2680.5,Paid,0
40664,30023,2024-04-05,2680.5,0,Missed,36
40665,30023,2024-04-30,2680.5,2680.5,Paid,0
40666,30023,2024-06-04,2680.5,2680.5,Paid,0
40667,30023,2024-07-04,2680.5,2680.5,Paid,0
40668,30023,2024-08-02,2680.5,2680.5,Paid,0
40669,30023,2024-08-30,2680.5,2680.5,Paid,0
40670,30023,2024-10-01,2680.5,2680.5,Paid,0
40671,30023,2024-10-28,2680.5,2680.5,Paid,0
40672,30023,2024-11-29,2680.5,2680.5,Paid,0
40673,30023,2024-12-31,2680.5,2680.5,Paid,0
40674,30023,2025-01-26,2680.5,910.39,Partial,21
40675,30023,2025-02-25,2680.5,2680.5,Paid,0
40676,30023,2025-03-26,2680.5,2680.5,Paid,0
40677,30023,2025-04-25,2680.5,2680.5,Paid,0
40678,30023,2025-05-26,2680.5,2680.5,Paid,0
40679,30023,2025-06-27,2680.5,2680.5,Paid,0
40680,30023,2025-07-26,2680.5,2680.5,Paid,0
40681,30023,2025-08-28,2680.5,2680.5,Paid,0
40682,30023,2025-09-27,2680.5,2680.5,Paid,0
40683,30023,2025-10-24,2680.5,2680.5,Paid,0
40684,30023,2025-11-21,2680.5,2680.5,Paid,0
40685,30023,2025-12-25,2680.5,2680.5,Paid,0
40686,30023,2026-01-20,2680.5,2680.5,Paid,0
40687,30023,2026-02-21,2680.5,2680.5,Paid,0
40688,30023,2026-03-26,2680.5,2680.5,Paid,0
40689,30023,2026-04-20,2680.5,2680.5,Paid,0
40690,30023,2026-05-21,2680.5,2680.5,Paid,0
40691,30024,2024-01-03,3154.91,1537.91,Partial,33
40692,30024,2024-01-31,3154.91,3154.91,Paid,0
40693,30024,2024-03-04,3154.91,3154.91,Paid,0
40694,30024,2024-04-03,3154.91,1647.43,Partial,24
40695,30024,2024-05-03,3154.91,3154.91,Paid,0
40696,30024,2024-06-02,3154.91,737.03,Partial,36
40697,30024,2024-07-01,3154.91,3154.91,Paid,0
40698,30024,2024-08-03,3154.91,3154.91,Paid,0
40699,30024,2024-09-01,3154.91,3154.91,Paid,0
40700,30024,2024-10-01,3154.91,3154.91,Paid,0
40701,30024,2024-10-29,3154.91,3154.91,Paid,0
40702,30024,2024-11-27,3154.91,3154.91,Paid,0
40703,30024,2024-12-26,3154.91,3154.91,Paid,0
40704,30024,2025-01-28,3154.91,3154.91,Paid,0
40705,30024,2025-02-25,3154.91,3154.91,Paid,0
40706,30024,2025-03-29,3154.91,3154.91,Paid,0
40707,30024,2025-04-25,3154.91,3154.91,Paid,0
40708,30024,2025-05-27,3154.91,3154.91,Paid,0
40709,30024,2025-06-26,3154.91,3154.91,Paid,0
40710,30024,2025-07-26,3154.91,3154.91,Paid,0
40711,30024,2025-08-26,3154.91,3154.91,Paid,0
40712,30024,2025-09-24,3154.91,3154.91,Paid,0
40713,30024,2025-10-24,3154.91,3154.91,Paid,0
40714,30024,2025-11-23,3154.91,3154.91,Paid,0
40715,30024,2025-12-23,3154.91,3154.91,Paid,0
40716,30024,2026-01-21,3154.91,1471.02,Partial,4
40717,30024,2026-02-22,3154.91,922.64,Partial,24
40718,30024,2026-03-24,3154.91,3154.91,Paid,0
40719,30024,2026-04-24,3154.91,3154.91,Paid,0
40720,30024,2026-05-22,3154.91,3154.91,Paid,0
40721,30025,2024-01-01,2899.54,2899.54,Paid,0
40722,30025,2024-02-04,2899.54,2899.54,Paid,0
40723,30025,2024-03-02,2899.54,2899.54,Paid,0
40724,30025,2024-03-31,2899.54,2899.54,Paid,0
40725,30025,2024-05-05,2899.54,2899.54,Paid,0
40726,30025,2024-05-30,2899.54,2899.54,Paid,0
40727,30025,2024-06-29,2899.54,2899.54,Paid,0
40728,30025,2024-08-02,2899.54,2899.54,Paid,0
40729,30025,2024-08-30,2899.54,2899.54,Paid,0
40730,30025,2024-09-27,2899.54,2899.54,Paid,0
40731,30025,2024-11-01,2899.54,2899.54,Paid,0
40732,30025,2024-11-26,2899.54,2899.54,Paid,0
40733,30025,2024-12-28,2899.54,2899.54,Paid,0
40734,30025,2025-01-26,2899.54,2899.54,Paid,0
40735,30025,2025-02-25,2899.54,2899.54,Paid,0
40736,30025,2025-03-30,2899.54,2899.54,Paid,0
40737,30025,2025-04-28,2899.54,2899.54,Paid,0
40738,30025,2025-05-27,2899.54,2899.54,Paid,0
40739,30025,2025-06-26,2899.54,2899.54,Paid,0
40740,30025,2025-07-28,2899.54,2899.54,Paid,0
40741,30025,2025-08-23,2899.54,2899.54,Paid,0
40742,30025,2025-09-24,2899.54,2899.54,Paid,0
40743,30025,2025-10-24,2899.54,2899.54,Paid,0
40744,30025,2025-11-26,2899.54,2899.54,Paid,0
40745,30025,2025-12-25,2899.54,2899.54,Paid,0
40746,30025,2026-01-20,2899.54,2899.54,Paid,0
40747,30025,2026-02-21,2899.54,2899.54,Paid,0
40748,30025,2026-03-21,2899.54,2899.54,Paid,0
40749,30025,2026-04-23,2899.54,667.69,Partial,27
40750,30025,2026-05-20,2899.54,2899.54,Paid,0
40751,30026,2024-01-04,789.25,789.25,Paid,0
40752,30026,2024-02-04,789.25,455.94,Partial,47
40753,30026,2024-03-06,789.25,789.25,Paid,0
40754,30026,2024-04-02,789.25,789.25,Paid,0
40755,30026,2024-05-01,789.25,789.25,Paid,0
40756,30026,2024-06-04,789.25,789.25,Paid,0
40757,30026,2024-06-29,789.25,0,Missed,51
40758,30026,2024-08-01,789.25,789.25,Paid,0
40759,30026,2024-08-28,789.25,789.25,Paid,0
40760,30026,2024-10-02,789.25,789.25,Paid,0
40761,30026,2024-10-30,789.25,789.25,Paid,0
40762,30026,2024-12-01,789.25,789.25,Paid,0
40763,30026,2024-12-29,789.25,789.25,Paid,0
40764,30026,2025-01-26,789.25,789.25,Paid,0
40765,30026,2025-02-28,789.25,789.25,Paid,0
40766,30026,2025-03-28,789.25,789.25,Paid,0
40767,30026,2025-04-30,789.25,314.28,Partial,58
40768,30026,2025-05-27,789.25,789.25,Paid,0
40769,30026,2025-06-24,789.25,789.25,Paid,0
40770,30026,2025-07-24,789.25,789.25,Paid,0
40771,30026,2025-08-26,789.25,789.25,Paid,0
40772,30026,2025-09-24,789.25,789.25,Paid,0
40773,30026,2025-10-26,789.25,789.25,Paid,0
40774,30026,2025-11-25,789.25,789.25,Paid,0
40775,30026,2025-12-26,789.25,789.25,Paid,0
40776,30026,2026-01-22,789.25,789.25,Paid,0
40777,30026,2026-02-19,789.25,789.25,Paid,0
40778,30026,2026-03-25,789.25,789.25,Paid,0
40779,30026,2026-04-24,789.25,789.25,Paid,0
40780,30026,2026-05-24,789.25,789.25,Paid,0
40781,30027,2024-01-02,1027.78,0,Missed,27
40782,30027,2024-01-31,1027.78,1027.78,Paid,0
40783,30027,2024-03-06,1027.78,1027.78,Paid,0
40784,30027,2024-04-03,1027.78,1027.78,Paid,0
40785,30027,2024-05-02,1027.78,1027.78,Paid,0
40786,30027,2024-05-31,1027.78,1027.78,Paid,0
40787,30027,2024-07-04,1027.78,1027.78,Paid,0
40788,30027,2024-08-03,1027.78,1027.78,Paid,0
40789,30027,2024-08-31,1027.78,1027.78,Paid,0
40790,30027,2024-10-01,1027.78,1027.78,Paid,0
40791,30027,2024-10-31,1027.78,1027.78,Paid,0
40792,30027,2024-11-29,1027.78,1027.78,Paid,0
40793,30027,2024-12-29,1027.78,1027.78,Paid,0
40794,30027,2025-01-25,1027.78,1027.78,Paid,0
40795,30027,2025-02-28,1027.78,1027.78,Paid,0
40796,30027,2025-03-29,1027.78,1027.78,Paid,0
40797,30027,2025-04-30,1027.78,1027.78,Paid,0
40798,30027,2025-05-25,1027.78,1027.78,Paid,0
40799,30027,2025-06-25,1027.78,762.57,Partial,43
40800,30027,2025-07-24,1027.78,1027.78,Paid,0
40801,30027,2025-08-28,1027.78,1027.78,Paid,0
40802,30027,2025-09-26,1027.78,1027.78,Paid,0
40803,30027,2025-10-26,1027.78,1027.78,Paid,0
40804,30027,2025-11-22,1027.78,1027.78,Paid,0
40805,30027,2025-12-23,1027.78,1027.78,Paid,0
40806,30027,2026-01-25,1027.78,1027.78,Paid,0
40807,30027,2026-02-22,1027.78,1027.78,Paid,0
40808,30027,2026-03-23,1027.78,0,Missed,40
40809,30027,2026-04-20,1027.78,1027.78,Paid,0
40810,30027,2026-05-24,1027.78,1027.78,Paid,0
40811,30028,2024-01-02,2660.37,2660.37,Paid,0
40812,30028,2024-01-31,2660.37,2660.37,Paid,0
40813,30028,2024-03-05,2660.37,0,Missed,3
40814,30028,2024-04-05,2660.37,2660.37,Paid,0
40815,30028,2024-05-02,2660.37,2660.37,Paid,0
40816,30028,2024-06-01,2660.37,2660.37,Paid,0
40817,30028,2024-06-30,2660.37,2660.37,Paid,0
40818,30028,2024-08-02,2660.37,2660.37,Paid,0
40819,30028,2024-08-30,2660.37,2660.37,Paid,0
40820,30028,2024-09-30,2660.37,2660.37,Paid,0
40821,30028,2024-10-31,2660.37,2660.37,Paid,0
40822,30028,2024-11-27,2660.37,2660.37,Paid,0
40823,30028,2024-12-27,2660.37,2660.37,Paid,0
40824,30028,2025-01-27,2660.37,2660.37,Paid,0
40825,30028,2025-02-25,2660.37,2660.37,Paid,0
40826,30028,2025-03-31,2660.37,2660.37,Paid,0
40827,30028,2025-04-25,2660.37,2660.37,Paid,0
40828,30028,2025-05-25,2660.37,2660.37,Paid,0
40829,30028,2025-06-27,2660.37,2660.37,Paid,0
40830,30028,2025-07-25,2660.37,2660.37,Paid,0
40831,30028,2025-08-28,2660.37,2660.37,Paid,0
40832,30028,2025-09-25,2660.37,1642.07,Partial,62
40833,30028,2025-10-25,2660.37,2660.37,Paid,0
40834,30028,2025-11-24,2660.37,2660.37,Paid,0
40835,30028,2025-12-25,2660.37,2660.37,Paid,0
40836,30028,2026-01-23,2660.37,2660.37,Paid,0
40837,30028,2026-02-20,2660.37,2660.37,Paid,0
40838,30028,2026-03-21,2660.37,2660.37,Paid,0
40839,30028,2026-04-25,2660.37,2660.37,Paid,0
40840,30028,2026-05-24,2660.37,2660.37,Paid,0
40841,30029,2024-01-05,543.55,543.55,Paid,0
40842,30029,2024-01-31,543.55,0,Missed,39
40843,30029,2024-03-04,543.55,543.55,Paid,0
40844,30029,2024-03-31,543.55,543.55,Paid,0
40845,30029,2024-05-05,543.55,543.55,Paid,0
40846,30029,2024-06-04,543.55,543.55,Paid,0
40847,30029,2024-07-01,543.55,543.55,Paid,0
40848,30029,2024-07-29,543.55,543.55,Paid,0
40849,30029,2024-09-01,543.55,543.55,Paid,0
40850,30029,2024-09-30,543.55,543.55,Paid,0
40851,30029,2024-11-01,543.55,0,Missed,7
40852,30029,2024-12-01,543.55,543.55,Paid,0
40853,30029,2024-12-30,543.55,543.55,Paid,0
40854,30029,2025-01-25,543.55,283.2,Partial,3
40855,30029,2025-02-27,543.55,543.55,Paid,0
40856,30029,2025-03-29,543.55,543.55,Paid,0
40857,30029,2025-04-27,543.55,543.55,Paid,0
40858,30029,2025-05-27,543.55,543.55,Paid,0
40859,30029,2025-06-24,543.55,543.55,Paid,0
40860,30029,2025-07-28,543.55,543.55,Paid,0
40861,30029,2025-08-28,543.55,543.55,Paid,0
40862,30029,2025-09-24,543.55,543.55,Paid,0
40863,30029,2025-10-25,543.55,543.55,Paid,0
40864,30029,2025-11-25,543.55,543.55,Paid,0
40865,30029,2025-12-23,543.55,543.55,Paid,0
40866,30029,2026-01-24,543.55,543.55,Paid,0
40867,30029,2026-02-22,543.55,543.55,Paid,0
40868,30029,2026-03-25,543.55,543.55,Paid,0
40869,30029,2026-04-22,543.55,543.55,Paid,0
40870,30029,2026-05-24,543.55,543.55,Paid,0
40871,30030,2024-01-03,1903.89,1903.89,Paid,0
40872,30030,2024-01-31,1903.89,1903.89,Paid,0
40873,30030,2024-03-05,1903.89,1903.89,Paid,0
40874,30030,2024-04-05,1903.89,1903.89,Paid,0
40875,30030,2024-05-01,1903.89,1903.89,Paid,0
40876,30030,2024-06-04,1903.89,1903.89,Paid,0
40877,30030,2024-06-30,1903.89,1903.89,Paid,0
40878,30030,2024-07-29,1903.89,1903.89,Paid,0
40879,30030,2024-08-28,1903.89,0,Missed,41
40880,30030,2024-09-28,1903.89,1903.89,Paid,0
40881,30030,2024-10-30,1903.89,1903.89,Paid,0
40882,30030,2024-11-27,1903.89,1903.89,Paid,0
40883,30030,2024-12-31,1903.89,1903.89,Paid,0
40884,30030,2025-01-26,1903.89,1903.89,Paid,0
40885,30030,2025-02-26,1903.89,1903.89,Paid,0
40886,30030,2025-03-28,1903.89,1903.89,Paid,0
40887,30030,2025-04-25,1903.89,1903.89,Paid,0
40888,30030,2025-05-28,1903.89,1903.89,Paid,0
40889,30030,2025-06-26,1903.89,1903.89,Paid,0
40890,30030,2025-07-28,1903.89,1903.89,Paid,0
40891,30030,2025-08-28,1903.89,1903.89,Paid,0
40892,30030,2025-09-25,1903.89,1903.89,Paid,0
40893,30030,2025-10-26,1903.89,1903.89,Paid,0
40894,30030,2025-11-21,1903.89,1903.89,Paid,0
40895,30030,2025-12-24,1903.89,1903.89,Paid,0
40896,30030,2026-01-22,1903.89,0,Missed,46
40897,30030,2026-02-19,1903.89,1903.89,Paid,0
40898,30030,2026-03-25,1903.89,1903.89,Paid,0
40899,30030,2026-04-23,1903.89,1903.89,Paid,0
40900,30030,2026-05-25,1903.89,1903.89,Paid,0
40901,30031,2024-01-03,2624.23,2624.23,Paid,0
40902,30031,2024-01-31,2624.23,2624.23,Paid,0
40903,30031,2024-03-05,2624.23,2624.23,Paid,0
40904,30031,2024-04-05,2624.23,2624.23,Paid,0
40905,30031,2024-05-05,2624.23,2624.23,Paid,0
40906,30031,2024-05-31,2624.23,2624.23,Paid,0
40907,30031,2024-07-04,2624.23,2624.23,Paid,0
40908,30031,2024-07-30,2624.23,2624.23,Paid,0
40909,30031,2024-08-28,2624.23,2624.23,Paid,0
40910,30031,2024-09-27,2624.23,2624.23,Paid,0
40911,30031,2024-10-27,2624.23,2624.23,Paid,0
40912,30031,2024-12-01,2624.23,2624.23,Paid,0
40913,30031,2024-12-27,2624.23,2624.23,Paid,0
40914,30031,2025-01-27,2624.23,2624.23,Paid,0
40915,30031,2025-02-24,2624.23,2624.23,Paid,0
40916,30031,2025-03-26,2624.23,1558.7,Partial,56
40917,30031,2025-04-26,2624.23,0,Missed,43
40918,30031,2025-05-25,2624.23,2624.23,Paid,0
40919,30031,2025-06-24,2624.23,2624.23,Paid,0
40920,30031,2025-07-28,2624.23,2624.23,Paid,0
40921,30031,2025-08-28,2624.23,2624.23,Paid,0
40922,30031,2025-09-27,2624.23,2624.23,Paid,0
40923,30031,2025-10-23,2624.23,1620.18,Partial,19
40924,30031,2025-11-23,2624.23,2624.23,Paid,0
40925,30031,2025-12-21,2624.23,2624.23,Paid,0
40926,30031,2026-01-22,2624.23,2624.23,Paid,0
40927,30031,2026-02-24,2624.23,1737.05,Partial,23
40928,30031,2026-03-23,2624.23,2624.23,Paid,0
40929,30031,2026-04-20,2624.23,2624.23,Paid,0
40930,30031,2026-05-20,2624.23,2624.23,Paid,0
40931,30032,2024-01-03,2809.54,0,Missed,19
40932,30032,2024-02-02,2809.54,2809.54,Paid,0
40933,30032,2024-03-01,2809.54,2809.54,Paid,0
40934,30032,2024-04-01,2809.54,2809.54,Paid,0
40935,30032,2024-05-01,2809.54,2809.54,Paid,0
40936,30032,2024-05-30,2809.54,2809.54,Paid,0
40937,30032,2024-07-02,2809.54,2809.54,Paid,0
40938,30032,2024-08-03,2809.54,2809.54,Paid,0
40939,30032,2024-08-31,2809.54,2809.54,Paid,0
40940,30032,2024-09-27,2809.54,2809.54,Paid,0
40941,30032,2024-10-27,2809.54,2809.54,Paid,0
40942,30032,2024-11-28,2809.54,2809.54,Paid,0
40943,30032,2024-12-26,2809.54,812.84,Partial,43
40944,30032,2025-01-25,2809.54,1682.25,Partial,20
40945,30032,2025-02-25,2809.54,2809.54,Paid,0
40946,30032,2025-03-29,2809.54,2809.54,Paid,0
40947,30032,2025-04-29,2809.54,2809.54,Paid,0
40948,30032,2025-05-28,2809.54,2809.54,Paid,0
40949,30032,2025-06-27,2809.54,2809.54,Paid,0
40950,30032,2025-07-24,2809.54,2809.54,Paid,0
40951,30032,2025-08-23,2809.54,2809.54,Paid,0
40952,30032,2025-09-27,2809.54,2809.54,Paid,0
40953,30032,2025-10-25,2809.54,2809.54,Paid,0
40954,30032,2025-11-25,2809.54,1166.95,Partial,46
40955,30032,2025-12-23,2809.54,2809.54,Paid,0
40956,30032,2026-01-25,2809.54,0,Missed,44
40957,30032,2026-02-19,2809.54,2809.54,Paid,0
40958,30032,2026-03-23,2809.54,2809.54,Paid,0
40959,30032,2026-04-23,2809.54,2809.54,Paid,0
40960,30032,2026-05-22,2809.54,2809.54,Paid,0
40961,30033,2024-01-02,1773.13,1773.13,Paid,0
40962,30033,2024-02-03,1773.13,1773.13,Paid,0
40963,30033,2024-03-03,1773.13,1773.13,Paid,0
40964,30033,2024-03-31,1773.13,1773.13,Paid,0
40965,30033,2024-05-02,1773.13,1773.13,Paid,0
40966,30033,2024-06-04,1773.13,1773.13,Paid,0
40967,30033,2024-06-30,1773.13,1773.13,Paid,0
40968,30033,2024-07-30,1773.13,1773.13,Paid,0
40969,30033,2024-09-01,1773.13,1773.13,Paid,0
40970,30033,2024-09-30,1773.13,1773.13,Paid,0
40971,30033,2024-10-31,1773.13,1773.13,Paid,0
40972,30033,2024-11-29,1773.13,1773.13,Paid,0
40973,30033,2024-12-29,1773.13,0,Missed,4
40974,30033,2025-01-25,1773.13,1773.13,Paid,0
40975,30033,2025-02-26,1773.13,1773.13,Paid,0
40976,30033,2025-03-26,1773.13,1773.13,Paid,0
40977,30033,2025-04-26,1773.13,1773.13,Paid,0
40978,30033,2025-05-30,1773.13,1773.13,Paid,0
40979,30033,2025-06-29,1773.13,1773.13,Paid,0
40980,30033,2025-07-28,1773.13,1773.13,Paid,0
40981,30033,2025-08-27,1773.13,1773.13,Paid,0
40982,30033,2025-09-22,1773.13,1773.13,Paid,0
