transaction_id,account_id,transaction_date,transaction_type,amount,merchant_category,country,channel
50389,20179,2026-05-20,Credit,2698.39,Healthcare,New Zealand,POS
50390,20058,2026-04-03,Debit,3901.05,ATM,Singapore,ATM
50391,20271,2026-07-01,Debit,489.74,Retail,United States,Online
50392,20125,2026-07-10,Debit,1309.89,Healthcare,United Kingdom,POS
50393,20234,2026-09-11,Debit,850.4,Groceries,New Zealand,ATM
50394,20079,2026-06-27,Debit,3178.29,ATM,Japan,POS
50395,20127,2026-08-13,Debit,2893.21,Groceries,New Zealand,ATM
50396,20130,2026-06-09,Credit,3730.74,Salary,UAE,ATM
50397,20082,2026-01-07,Credit,2046.28,Travel,New Zealand,ATM
50398,20012,2026-03-06,Debit,458.15,Dining,New Zealand,Mobile
50399,20178,2026-09-13,Debit,4135.74,Healthcare,New Zealand,POS
50400,20276,2026-09-10,Debit,2689.24,ATM,Australia,Online
50401,20158,2026-08-11,Debit,2777.81,Transfer,New Zealand,Branch
50402,20149,2026-08-12,Debit,3682.57,Transfer,New Zealand,Branch
50403,20028,2026-09-18,Debit,215.7,Travel,New Zealand,Mobile
50404,20315,2026-02-08,Debit,3531.63,Travel,Australia,Branch
50405,20131,2026-04-18,Debit,181.62,Utilities,New Zealand,Mobile
50406,20022,2026-04-11,Debit,897.04,Groceries,New Zealand,Online
50407,20118,2026-04-22,Credit,3862.38,Salary,United Kingdom,ATM
50408,20032,2026-08-07,Debit,2634.41,Salary,New Zealand,ATM
50409,20181,2026-03-05,Debit,3676.17,Dining,India,Mobile
50410,20102,2026-09-06,Debit,2303.91,Transfer,New Zealand,ATM
50411,20129,2026-07-01,Debit,3042.7,Healthcare,New Zealand,Online
50412,20003,2026-07-06,Debit,3890.7,Fuel,New Zealand,ATM
50413,20152,2026-01-18,Credit,4135.95,Dining,New Zealand,Branch
50414,20145,2026-07-01,Debit,1572.81,Retail,New Zealand,ATM
50415,20080,2026-02-09,Credit,1402.15,Retail,New Zealand,Online
50416,20008,2026-07-26,Credit,3698.25,Groceries,New Zealand,Branch
50417,20204,2026-06-01,Credit,1379.46,Salary,New Zealand,Online
50418,20231,2026-04-21,Debit,2216.24,Groceries,New Zealand,POS
50419,20068,2026-08-22,Debit,687.16,Dining,New Zealand,ATM
50420,20262,2026-04-14,Debit,2551.21,Utilities,Australia,Mobile
50421,20130,2026-03-29,Debit,3385.22,Travel,New Zealand,Branch
50422,20290,2026-03-08,Debit,864.97,Fuel,New Zealand,Branch
50423,20292,2026-07-23,Credit,819.39,Fuel,New Zealand,Mobile
50424,20095,2026-09-20,Debit,727.63,Transfer,New Zealand,ATM
50425,20261,2026-09-16,Debit,4339.17,Groceries,New Zealand,ATM
50426,20095,2026-07-09,Debit,2788.65,Retail,New Zealand,Mobile
50427,20131,2026-03-18,Debit,1036.97,ATM,New Zealand,Branch
50428,20196,2026-04-20,Credit,3818.92,Transfer,Singapore,POS
50429,20145,2026-03-29,Debit,2023.26,Retail,New Zealand,Mobile
50430,20216,2026-04-23,Credit,2767.51,Dining,New Zealand,ATM
50431,20282,2026-05-27,Debit,3056.55,Fuel,UAE,ATM
50432,20104,2026-05-09,Credit,37.18,Fuel,Australia,Online
50433,20219,2026-01-27,Credit,3830.91,Groceries,New Zealand,ATM
50434,20103,2026-08-31,Debit,1786.39,Transfer,UAE,Mobile
50435,20165,2026-06-19,Credit,2320.78,Fuel,New Zealand,Mobile
50436,20178,2026-01-16,Debit,90.22,Fuel,New Zealand,Branch
50437,20027,2026-08-23,Debit,4420.67,Travel,New Zealand,POS
50438,20142,2026-04-12,Debit,3907.59,Salary,New Zealand,POS
50439,20317,2026-01-20,Credit,3219.34,Fuel,United Kingdom,Mobile
50440,20082,2026-08-15,Debit,4408.36,ATM,New Zealand,Online
50441,20217,2026-03-17,Credit,333.74,Utilities,New Zealand,POS
50442,20075,2026-02-19,Credit,2509.08,Healthcare,New Zealand,Online
50443,20252,2026-01-28,Credit,2120.82,Utilities,New Zealand,ATM
50444,20280,2026-05-28,Credit,2769.42,Salary,New Zealand,ATM
50445,20180,2026-06-25,Debit,939.99,Utilities,United Kingdom,Branch
50446,20221,2026-04-20,Debit,3686.46,Salary,New Zealand,POS
50447,20294,2026-02-08,Debit,3376.38,Travel,New Zealand,POS
50448,20245,2026-05-14,Debit,1679.09,Transfer,United Kingdom,ATM
50449,20269,2026-05-29,Credit,4155.99,Retail,New Zealand,Online
50450,20162,2026-02-08,Debit,3260.26,Dining,New Zealand,ATM
50451,20061,2026-01-25,Debit,2197.94,Retail,New Zealand,Mobile
50452,20262,2026-07-12,Debit,4250.07,Utilities,New Zealand,POS
50453,20034,2026-09-19,Debit,4220.62,Dining,New Zealand,ATM
50454,20248,2026-01-05,Credit,4330.05,Healthcare,Australia,Branch
50455,20032,2026-03-30,Credit,3963.66,Salary,New Zealand,POS
50456,20308,2026-08-25,Debit,3534.51,Transfer,New Zealand,POS
50457,20093,2026-02-10,Debit,915.9,Utilities,United Kingdom,Mobile
50458,20159,2026-01-29,Debit,2261.26,Transfer,New Zealand,ATM
50459,20158,2026-05-21,Debit,1361.55,ATM,New Zealand,POS
50460,20147,2026-06-22,Debit,2439.32,Transfer,Australia,Online
50461,20213,2026-01-05,Credit,3577.5,Fuel,New Zealand,Online
50462,20055,2026-02-04,Debit,3735.46,Transfer,New Zealand,Mobile
50463,20268,2026-09-12,Debit,280.1,Utilities,New Zealand,Branch
50464,20285,2026-06-17,Debit,1077.32,ATM,United States,ATM
50465,20294,2026-08-19,Debit,264.02,ATM,Australia,Mobile
50466,20085,2026-06-20,Debit,2241.28,Dining,Australia,Online
50467,20162,2026-06-23,Debit,3628.97,Travel,New Zealand,POS
50468,20158,2026-03-04,Debit,1259.2,Retail,New Zealand,Online
50469,20290,2026-01-31,Debit,30.91,Travel,New Zealand,POS
50470,20268,2026-08-26,Debit,2045.01,Travel,New Zealand,Mobile
50471,20056,2026-02-03,Credit,4279.01,Retail,New Zealand,Online
50472,20096,2026-08-18,Debit,2869.81,Transfer,New Zealand,Online
50473,20193,2026-04-05,Credit,44.17,Salary,New Zealand,Mobile
50474,20048,2026-08-05,Debit,3825.67,Travel,New Zealand,POS
50475,20279,2026-04-11,Credit,1410.11,Dining,New Zealand,POS
50476,20197,2026-03-13,Debit,3818.94,Dining,New Zealand,Mobile
50477,20202,2026-07-17,Debit,1456.91,Groceries,New Zealand,Mobile
50478,20159,2026-06-05,Debit,4164.54,Salary,New Zealand,Branch
50479,20155,2026-07-21,Credit,2873.02,Utilities,New Zealand,ATM
50480,20119,2026-02-17,Credit,3820.92,Travel,New Zealand,POS
50481,20304,2026-02-16,Debit,2762.46,Retail,New Zealand,ATM
50482,20243,2026-06-16,Debit,727.82,Dining,New Zealand,POS
50483,20243,2026-08-22,Debit,4048.73,Utilities,Australia,ATM
50484,20291,2026-02-09,Credit,3257.16,Salary,New Zealand,Online
50485,20156,2026-08-18,Debit,1297.33,Fuel,New Zealand,Online
50486,20038,2026-03-27,Debit,3644.42,Dining,New Zealand,Online
50487,20206,2026-03-03,Debit,396.82,ATM,New Zealand,POS
50488,20031,2026-07-17,Debit,2040.54,Salary,New Zealand,POS
50489,20236,2026-09-12,Credit,236.56,Retail,New Zealand,ATM
50490,20293,2026-06-06,Credit,727.59,Salary,United Kingdom,POS
50491,20120,2026-02-08,Credit,395.7,Travel,New Zealand,Branch
50492,20112,2026-04-14,Credit,4347.32,ATM,New Zealand,Online
50493,20008,2026-04-07,Debit,4081.53,Groceries,New Zealand,ATM
50494,20014,2026-09-03,Debit,1482.66,ATM,New Zealand,Branch
50495,20290,2026-04-25,Debit,3682.96,Groceries,India,POS
50496,20209,2026-01-17,Debit,1715.24,Retail,New Zealand,Online
50497,20232,2026-03-16,Debit,3892.98,Transfer,New Zealand,ATM
50498,20028,2026-08-12,Debit,1474.66,Healthcare,Australia,Branch
50499,20056,2026-07-02,Debit,855.07,Salary,New Zealand,Mobile
50500,20003,2026-03-28,Debit,2020.33,Retail,New Zealand,Branch
50501,20238,2026-06-23,Debit,3028.29,Transfer,New Zealand,Mobile
50502,20103,2026-09-08,Debit,2633.76,ATM,New Zealand,Branch
50503,20047,2026-06-16,Credit,3022.34,Groceries,New Zealand,ATM
50504,20056,2026-03-02,Debit,268.6,Retail,New Zealand,Mobile
50505,20052,2026-03-21,Credit,2733.9,Healthcare,New Zealand,Online
50506,20212,2026-01-04,Debit,809.47,Utilities,New Zealand,Online
50507,20307,2026-05-19,Credit,1326.9,Utilities,New Zealand,ATM
50508,20043,2026-04-09,Credit,275.78,Retail,Australia,Branch
50509,20184,2026-01-07,Debit,1340.87,Retail,New Zealand,Mobile
50510,20215,2026-08-03,Debit,2457.52,Dining,New Zealand,POS
50511,20317,2026-05-27,Debit,1230.9,Utilities,New Zealand,Mobile
50512,20214,2026-08-31,Debit,1085.7,Healthcare,New Zealand,Online
50513,20157,2026-08-05,Credit,2694.35,Fuel,India,Online
50514,20293,2026-09-06,Debit,2303.19,Dining,New Zealand,Mobile
50515,20027,2026-07-28,Debit,3518.24,Utilities,Australia,POS
50516,20304,2026-05-10,Credit,2271.33,Travel,New Zealand,POS
50517,20186,2026-05-28,Credit,38.93,Healthcare,New Zealand,Mobile
50518,20261,2026-04-14,Debit,2089.89,ATM,New Zealand,ATM
50519,20155,2026-04-15,Debit,989.85,Retail,New Zealand,Mobile
50520,20220,2026-09-14,Debit,991.28,Utilities,New Zealand,ATM
50521,20050,2026-08-15,Debit,3499.62,Healthcare,New Zealand,POS
50522,20036,2026-01-03,Debit,3499.96,Utilities,Japan,Online
50523,20129,2026-07-23,Credit,3037.58,Fuel,New Zealand,ATM
50524,20238,2026-04-16,Debit,1177.47,Transfer,New Zealand,Mobile
50525,20110,2026-07-01,Debit,1059.9,Salary,New Zealand,Mobile
50526,20239,2026-04-22,Debit,1090.9,Fuel,New Zealand,ATM
50527,20197,2026-05-25,Debit,4250.76,Dining,New Zealand,Branch
50528,20313,2026-01-22,Credit,2916.89,Travel,New Zealand,ATM
50529,20275,2026-08-28,Credit,4400.93,Healthcare,New Zealand,Branch
50530,20242,2026-06-30,Debit,3666.21,ATM,New Zealand,POS
50531,20147,2026-04-21,Debit,3807.01,Travel,New Zealand,Mobile
50532,20018,2026-05-07,Debit,3113.41,Healthcare,New Zealand,Online
50533,20156,2026-02-13,Credit,4147.48,ATM,New Zealand,ATM
50534,20135,2026-05-20,Credit,815.49,Travel,New Zealand,Mobile
50535,20030,2026-04-09,Debit,4334.78,Salary,India,POS
50536,20194,2026-07-30,Debit,396.96,Groceries,Canada,Online
50537,20056,2026-08-09,Debit,2600.74,Groceries,New Zealand,POS
50538,20204,2026-09-08,Credit,613.9,Travel,New Zealand,Online
50539,20207,2026-01-30,Debit,47.86,Salary,New Zealand,Branch
50540,20138,2026-07-27,Debit,920.29,Retail,Australia,ATM
50541,20018,2026-05-08,Debit,3034.25,Retail,New Zealand,ATM
50542,20283,2026-06-26,Debit,3262.53,Fuel,New Zealand,POS
50543,20016,2026-04-12,Credit,966.75,Transfer,Singapore,Online
50544,20130,2026-03-22,Credit,2869.69,Travel,New Zealand,Mobile
50545,20110,2026-02-12,Credit,3707.21,Travel,New Zealand,Branch
50546,20264,2026-07-31,Credit,1401.44,Utilities,New Zealand,Online
50547,20193,2026-04-28,Debit,923.83,Salary,India,ATM
50548,20046,2026-03-14,Debit,2007.08,Dining,New Zealand,Branch
50549,20019,2026-06-05,Debit,2675.85,Salary,New Zealand,Mobile
50550,20174,2026-05-11,Debit,1823.46,Healthcare,New Zealand,Branch
50551,20291,2026-08-05,Credit,863.36,Utilities,Australia,Branch
50552,20085,2026-06-23,Credit,4422.71,Groceries,New Zealand,POS
50553,20113,2026-02-11,Debit,394.84,Groceries,New Zealand,POS
50554,20178,2026-07-15,Debit,2490.67,Fuel,New Zealand,Mobile
50555,20312,2026-03-26,Debit,560.87,ATM,New Zealand,Branch
50556,20270,2026-02-11,Debit,1253.27,Travel,New Zealand,Mobile
50557,20234,2026-03-24,Debit,2785.1,Travel,New Zealand,Online
50558,20222,2026-07-20,Debit,2688.45,Salary,New Zealand,POS
50559,20191,2026-09-12,Credit,224.81,Fuel,Japan,ATM
50560,20074,2026-01-07,Debit,586.89,Transfer,New Zealand,Online
50561,20125,2026-08-15,Credit,2036.22,Retail,New Zealand,Online
50562,20042,2026-08-21,Debit,4242.2,Salary,India,Online
50563,20074,2026-08-14,Debit,2373.64,Utilities,Australia,POS
50564,20218,2026-01-19,Debit,1838.61,Utilities,New Zealand,POS
50565,20113,2026-07-25,Debit,2533.93,Fuel,New Zealand,POS
50566,20040,2026-03-03,Debit,686.1,Utilities,New Zealand,POS
50567,20221,2026-07-12,Credit,4049.76,Dining,India,Online
50568,20224,2026-05-18,Debit,1440.39,ATM,United States,Online
50569,20072,2026-02-24,Debit,68.35,Transfer,New Zealand,ATM
50570,20027,2026-05-27,Debit,54.38,Transfer,New Zealand,Branch
50571,20231,2026-07-31,Credit,4415.11,Groceries,New Zealand,Mobile
50572,20188,2026-04-20,Credit,2055.66,Utilities,New Zealand,Online
50573,20111,2026-05-04,Debit,4362.73,Retail,New Zealand,Branch
50574,20025,2026-03-17,Debit,153.21,ATM,New Zealand,POS
50575,20144,2026-02-26,Debit,3877.52,Transfer,New Zealand,Mobile
50576,20106,2026-01-08,Credit,865.21,Salary,United Kingdom,Mobile
50577,20074,2026-08-02,Debit,1720.56,Utilities,New Zealand,POS
50578,20310,2026-07-03,Debit,2624.97,Healthcare,New Zealand,POS
50579,20085,2026-06-22,Credit,4326.15,Fuel,New Zealand,Branch
50580,20180,2026-06-07,Credit,4174.78,Salary,New Zealand,POS
50581,20185,2026-05-02,Credit,1339.08,Travel,New Zealand,Online
50582,20271,2026-07-28,Debit,706.95,Healthcare,India,ATM
50583,20144,2026-06-16,Debit,625.96,Retail,New Zealand,Mobile
50584,20313,2026-03-27,Debit,2116.26,ATM,New Zealand,POS
50585,20224,2026-05-23,Credit,34.27,Healthcare,New Zealand,Mobile
50586,20088,2026-08-07,Debit,1734.15,Travel,New Zealand,Online
50587,20189,2026-07-29,Debit,4115.76,Salary,New Zealand,POS
50588,20150,2026-05-29,Debit,1941.46,Transfer,New Zealand,POS
50589,20252,2026-01-26,Debit,1270.64,Dining,New Zealand,ATM
50590,20187,2026-06-20,Debit,4064.84,ATM,UAE,POS
50591,20082,2026-07-06,Debit,531.81,Transfer,New Zealand,Mobile
50592,20143,2026-05-25,Debit,399.22,Travel,New Zealand,ATM
50593,20229,2026-05-07,Debit,3788.71,Groceries,New Zealand,Online
50594,20142,2026-04-04,Debit,2131.5,Salary,New Zealand,ATM
50595,20016,2026-04-28,Debit,2279.41,Fuel,Singapore,Branch
50596,20004,2026-01-15,Debit,1517.33,Dining,New Zealand,Mobile
50597,20288,2026-03-31,Debit,1296.71,ATM,New Zealand,ATM
50598,20082,2026-03-26,Debit,166.53,Travel,New Zealand,Branch
50599,20212,2026-05-17,Credit,4338.13,Retail,New Zealand,Mobile
50600,20210,2026-09-20,Debit,551.04,Transfer,New Zealand,Branch
50601,20284,2026-08-27,Debit,1141.73,Utilities,New Zealand,Branch
50602,20111,2026-05-25,Debit,3501.25,Salary,New Zealand,ATM
50603,20165,2026-07-27,Credit,715.43,Salary,New Zealand,Online
50604,20298,2026-02-01,Debit,569.54,Utilities,New Zealand,Online
50605,20034,2026-09-11,Debit,1559.31,Utilities,New Zealand,ATM
50606,20217,2026-04-27,Debit,2190.79,Salary,Canada,Mobile
50607,20089,2026-02-25,Debit,600.34,Dining,New Zealand,POS
50608,20289,2026-07-06,Credit,3480.85,Retail,New Zealand,Online
50609,20134,2026-07-30,Debit,3040.36,Retail,New Zealand,POS
50610,20100,2026-02-06,Debit,808.49,ATM,New Zealand,Branch
50611,20263,2026-06-12,Credit,3354.87,Transfer,UAE,Online
50612,20155,2026-02-10,Credit,1794.79,ATM,New Zealand,Mobile
50613,20129,2026-09-08,Debit,1452.08,Salary,New Zealand,ATM
50614,20112,2026-07-03,Debit,1095.42,Dining,New Zealand,ATM
50615,20283,2026-01-15,Debit,17.17,Healthcare,Canada,POS
50616,20289,2026-05-17,Debit,3834.67,Travel,UAE,Online
50617,20235,2026-03-07,Credit,3107.98,Salary,India,ATM
50618,20156,2026-05-25,Debit,1774.55,ATM,New Zealand,POS
50619,20218,2026-05-15,Debit,2613.95,Utilities,United Kingdom,Branch
50620,20129,2026-01-05,Credit,1589.37,ATM,New Zealand,ATM
50621,20188,2026-07-12,Debit,1773.43,Travel,New Zealand,ATM
50622,20008,2026-03-03,Debit,839.38,Groceries,New Zealand,ATM
50623,20116,2026-01-21,Debit,2281.49,ATM,New Zealand,Online
50624,20188,2026-05-29,Debit,3554.54,Travel,New Zealand,Branch
50625,20044,2026-02-12,Debit,484.04,Dining,Singapore,Online
50626,20159,2026-09-06,Debit,1286.32,Transfer,New Zealand,Mobile
50627,20031,2026-02-09,Debit,335.81,Utilities,Australia,Online
50628,20173,2026-05-11,Debit,1225.85,Salary,Australia,POS
50629,20217,2026-01-19,Credit,355.79,Travel,New Zealand,Branch
50630,20244,2026-07-22,Credit,1227.84,ATM,New Zealand,Mobile
50631,20248,2026-01-06,Credit,1075.27,Fuel,New Zealand,Online
50632,20089,2026-03-06,Debit,752.43,Transfer,New Zealand,POS
50633,20087,2026-06-01,Debit,569.2,ATM,India,Online
50634,20248,2026-03-23,Debit,2066.77,Utilities,New Zealand,Online
50635,20175,2026-04-04,Credit,2397.09,Salary,New Zealand,POS
50636,20273,2026-03-06,Debit,3963.45,Transfer,Australia,Branch
50637,20141,2026-05-03,Debit,4404.33,Utilities,New Zealand,ATM
50638,20154,2026-07-21,Debit,1826.86,Salary,New Zealand,Online
50639,20162,2026-01-18,Debit,3618.11,Groceries,New Zealand,Branch
50640,20046,2026-06-24,Debit,118.04,Groceries,New Zealand,POS
50641,20222,2026-01-12,Debit,4033.42,Healthcare,New Zealand,ATM
50642,20247,2026-03-27,Debit,4456.61,Healthcare,Canada,Online
50643,20100,2026-03-04,Credit,4005.76,Dining,United Kingdom,Branch
50644,20208,2026-05-06,Credit,3502.06,Dining,Australia,Mobile
50645,20257,2026-02-21,Debit,4139.6,Transfer,New Zealand,ATM
50646,20284,2026-05-09,Credit,42.74,ATM,New Zealand,POS
50647,20210,2026-01-09,Debit,4338.81,Retail,New Zealand,ATM
50648,20197,2026-07-17,Debit,3060.05,Dining,Australia,Branch
50649,20029,2026-05-18,Credit,415.46,Salary,New Zealand,POS
50650,20115,2026-03-21,Debit,3587.9,Groceries,New Zealand,Mobile
50651,20188,2026-05-14,Credit,801.85,Healthcare,New Zealand,POS
50652,20008,2026-07-19,Debit,1092.73,Dining,New Zealand,Mobile
50653,20317,2026-05-11,Credit,2278.52,Groceries,New Zealand,Online
50654,20092,2026-03-22,Credit,4016.98,Retail,New Zealand,POS
50655,20226,2026-05-02,Debit,3807.71,Groceries,New Zealand,POS
50656,20094,2026-09-07,Credit,1860.19,Salary,New Zealand,Online
50657,20165,2026-06-19,Debit,3196.95,Retail,New Zealand,Online
50658,20319,2026-03-09,Credit,2053.14,Transfer,New Zealand,POS
50659,20153,2026-03-14,Credit,1645.52,Transfer,New Zealand,Online
50660,20224,2026-01-22,Debit,2121.85,Fuel,New Zealand,Online
50661,20160,2026-08-17,Debit,2680.85,Utilities,New Zealand,Online
50662,20191,2026-04-06,Debit,3087.16,ATM,New Zealand,POS
50663,20109,2026-03-06,Credit,3727.85,Utilities,New Zealand,POS
50664,20180,2026-09-01,Debit,1340.11,Dining,New Zealand,POS
50665,20116,2026-08-11,Debit,3018.5,Travel,New Zealand,Mobile
50666,20269,2026-06-15,Debit,1585.02,Utilities,New Zealand,Branch
50667,20066,2026-03-13,Debit,542.97,Healthcare,New Zealand,Mobile
50668,20225,2026-08-31,Credit,4337.31,Fuel,United States,Online
50669,20202,2026-05-13,Debit,2957.71,Salary,New Zealand,Online
50670,20115,2026-08-25,Debit,21.71,Salary,New Zealand,Online
50671,20210,2026-01-17,Debit,1697.23,Travel,New Zealand,Mobile
50672,20213,2026-07-04,Debit,3587.6,Fuel,New Zealand,ATM
50673,20047,2026-03-13,Credit,4426.69,Healthcare,New Zealand,POS
50674,20304,2026-04-21,Credit,3862.91,Healthcare,New Zealand,POS
50675,20153,2026-04-07,Debit,2659.48,Groceries,New Zealand,Branch
50676,20227,2026-06-14,Debit,4110.42,Dining,New Zealand,Branch
50677,20190,2026-02-14,Credit,2979.69,ATM,United Kingdom,POS
50678,20182,2026-08-01,Credit,1571.28,Healthcare,New Zealand,Online
50679,20054,2026-05-17,Debit,2038.23,Retail,New Zealand,ATM
50680,20098,2026-06-26,Debit,3890.42,Dining,Canada,Online
50681,20111,2026-07-06,Credit,4428.01,Transfer,New Zealand,Mobile
50682,20163,2026-07-18,Debit,3421.73,Healthcare,New Zealand,POS
50683,20190,2026-05-03,Debit,674.25,ATM,New Zealand,Online
50684,20258,2026-03-30,Credit,332.05,Utilities,New Zealand,Online
50685,20320,2026-03-25,Credit,2408.62,Healthcare,New Zealand,Online
50686,20106,2026-08-19,Credit,408.68,Groceries,New Zealand,Branch
50687,20076,2026-08-03,Debit,368.56,Fuel,New Zealand,POS
50688,20241,2026-03-06,Debit,3340.21,Salary,New Zealand,POS
50689,20298,2026-01-28,Debit,178.26,Healthcare,New Zealand,Branch
50690,20300,2026-08-08,Debit,1903.73,Fuel,New Zealand,Online
50691,20151,2026-07-24,Debit,4032.57,Healthcare,New Zealand,ATM
50692,20271,2026-08-31,Debit,2171.69,ATM,New Zealand,ATM
50693,20182,2026-09-01,Debit,1691.31,Groceries,Japan,Mobile
50694,20301,2026-06-19,Debit,2704.25,Transfer,New Zealand,Branch
50695,20249,2026-03-13,Debit,4227.53,Retail,New Zealand,Online
50696,20117,2026-09-10,Debit,2941.35,Groceries,New Zealand,ATM
50697,20314,2026-02-03,Debit,4089.13,Dining,New Zealand,Mobile
50698,20213,2026-02-11,Debit,943.68,Travel,United Kingdom,Mobile
50699,20133,2026-07-22,Credit,3989.6,Utilities,New Zealand,Mobile
50700,20260,2026-04-14,Credit,3024.04,Groceries,India,POS
50701,20245,2026-03-04,Debit,1277.45,Fuel,New Zealand,ATM
50702,20139,2026-03-20,Debit,3685.74,Transfer,New Zealand,Mobile
50703,20282,2026-05-25,Credit,3541.96,Fuel,New Zealand,POS
50704,20137,2026-01-11,Debit,437.96,ATM,New Zealand,Online
50705,20020,2026-07-15,Debit,4136.88,Utilities,New Zealand,Branch
50706,20181,2026-04-07,Credit,3754.05,Healthcare,New Zealand,Mobile
50707,20278,2026-04-06,Debit,2090.51,Dining,New Zealand,POS
50708,20248,2026-01-17,Credit,3187.36,Healthcare,New Zealand,Mobile
50709,20271,2026-04-18,Debit,1077.92,Salary,New Zealand,Branch
50710,20279,2026-08-24,Debit,3157.08,Dining,New Zealand,Mobile
50711,20310,2026-01-14,Debit,241.29,Utilities,United States,POS
50712,20149,2026-08-20,Debit,1035.0,Utilities,New Zealand,ATM
50713,20183,2026-02-12,Debit,3644.58,Dining,New Zealand,Mobile
50714,20196,2026-09-07,Debit,1337.73,Groceries,New Zealand,POS
